TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
2992666,0.0,169211.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,630.0,600.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Trident/7.0
3115131,-5.0,73818.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,100.0,533.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
3035509,-25.0,122933.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,166.0,,542.0,177.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3298840,-5.0,153.0,0.0,0.0,0.0,-12.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,410.0,533.0,,,,,,,,Found,Found,Windows 8,chrome 64.0,24.0,1024x768,match_status:2,T,F,T,T,desktop,Windows
3421912,-5.0,59633.0,,,0.0,0.0,,,,,100.0,Found,64.0,-600.0,New,NotFound,166.0,,529.0,216.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
3122919,-5.0,201548.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,270.0,417.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3432679,-10.0,109834.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 49.0,,,,F,T,T,F,desktop,
2991890,0.0,98579.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
3099688,0.0,116236.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,430.0,391.0,,,,,,,,Found,Found,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3098719,-5.0,46366.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,100.0,489.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,3840x2160,match_status:2,T,F,T,F,desktop,Windows
3409482,-5.0,199943.0,,,0.0,0.0,,,,,100.0,Found,52.0,-360.0,New,NotFound,166.0,13.0,410.0,514.0,,,,,,,,New,NotFound,Windows 10,firefox 59.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3090400,-5.0,49985.0,,,4.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,New,NotFound,166.0,13.0,529.0,549.0,,,,,,,,Found,Found,iOS 10.3.3,mobile safari 10.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3095628,-5.0,162961.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,15.0,215.0,368.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3010551,-5.0,39602.0,0.0,0.0,9.0,-3.0,,,0.0,0.0,100.0,NotFound,52.0,-540.0,Found,Found,166.0,13.0,536.0,568.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
3457932,-5.0,2486.0,,,0.0,0.0,,,,,100.0,Found,52.0,-360.0,New,NotFound,166.0,,399.0,533.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3544183,-5.0,119004.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,,215.0,277.0,,,,,,,,Found,Found,iOS 11.3.1,google search application 49.0,32.0,2436x1125,match_status:2,T,F,T,F,mobile,iOS Device
3432766,-25.0,151158.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,266.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3012459,-10.0,99653.0,0.0,0.0,0.0,0.0,,,0.0,-7.0,100.0,NotFound,52.0,,Found,Found,102.0,15.0,347.0,269.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3140612,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530778,-5.0,237151.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,122.0,,,,,,,,New,NotFound,,chrome 66.0,,,,F,F,T,F,desktop,Windows
3197296,-20.0,127891.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
3084293,-20.0,168168.0,2.0,0.0,0.0,0.0,,,2.0,0.0,100.0,NotFound,25.0,,Found,Found,205.0,,410.0,446.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-G610M Build/NRD90M
3071422,0.0,44206.0,,,15.0,-8.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,12.0,193.0,214.0,,,,,,,,New,NotFound,Windows 10,edge 14.0,24.0,3200x1800,match_status:2,T,T,T,T,desktop,Windows
3040447,-5.0,246285.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,542.0,600.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3341023,0.0,1638.0,0.0,0.0,2.0,-15.0,,,0.0,0.0,100.0,Found,41.0,-300.0,Found,Found,166.0,13.0,352.0,161.0,,,,,,,,Found,Found,Mac OS X 10_13_2,chrome 63.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
3182030,-5.0,72034.0,,,8.0,-48.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,15.0,410.0,333.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1440x960,match_status:2,T,F,T,T,desktop,Trident/7.0
2996263,-35.0,174584.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3231705,-5.0,329520.0,,,2.0,-24.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,LG-K530 Build/MMB29M
3079780,-35.0,159393.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,540.0,New,NotFound,166.0,,542.0,177.0,,,,,,,,New,NotFound,Mac OS X 10_9_5,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
3459541,-95.0,223374.0,0.0,0.0,-9.0,-100.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,Moto Z2 Play Build/NPSS26.118-19-14
3163456,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037383,-5.0,37939.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,542.0,533.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3504063,-5.0,88066.0,0.0,0.0,,,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,266.0,638.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
3090169,-5.0,231064.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
3087643,0.0,85237.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,312.0,333.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3049336,-20.0,103152.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3048766,0.0,65069.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
3453452,-45.0,105308.0,0.0,0.0,5.0,-8.0,,,0.0,0.0,100.0,NotFound,64.0,-300.0,Found,Found,166.0,13.0,542.0,600.0,,,,,,,,Found,Found,Android 8.0.0,chrome 65.0 for android,24.0,2220x1080,match_status:2,T,F,T,F,mobile,SM-N950U Build/R16NW
3021533,-5.0,15859.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,390.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3024923,-5.0,206302.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,312.0,278.0,,,,,,,,Found,Found,iOS 11.0.3,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3202374,-5.0,125006.0,,,0.0,-6.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,176.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3104390,0.0,56766.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,529.0,214.0,,,,,,,,New,NotFound,Android 6.0.1,chrome 63.0 for android,32.0,1920x1080,match_status:2,T,F,T,T,mobile,SM-G900V Build/MMB29M
3243367,-10.0,135905.0,0.0,0.0,4.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,484.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3561930,-5.0,409604.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,,Found,Found,225.0,,153.0,566.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,Blade A510 Build/MRA58K
3334911,-5.0,193356.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,13.0,542.0,222.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
3555965,-5.0,3524.0,,,32.0,-14.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,533.0,,,,,,,,New,NotFound,Windows 7,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3084220,-5.0,54794.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,487.0,600.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
3002448,0.0,116075.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,548.0,597.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for tablet,24.0,1920x1080,match_status:1,T,T,T,T,desktop,Trident/7.0
3528958,-10.0,6416.0,0.0,0.0,,,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,,,,,,,,,,,,Found,Found,Windows 10,,24.0,1366x767,match_status:2,T,F,T,F,desktop,Windows
3118223,-5.0,135287.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,100.0,489.0,,,,,,,,New,NotFound,Mac OS X 10_13_2,safari generic,24.0,2560x1600,match_status:2,T,F,F,F,desktop,MacOS
3138133,-5.0,50235.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,339.0,533.0,,,,,,,,New,NotFound,Windows 7,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3541012,-5.0,155344.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3139011,-5.0,77423.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,171.0,,410.0,379.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3075946,-25.0,186542.0,,,14.0,-32.0,37.0,-39.0,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,12.0,317.0,597.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,100.0,Found,New,NotFound,iOS 11.1.2,mobile safari generic,32.0,2001x1125,match_status:2,T,F,T,F,mobile,iOS Device
3528402,-5.0,105475.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,290.0,595.0,,,,,,,,New,NotFound,,chrome 66.0,,,,F,F,T,F,desktop,Windows
3151542,-5.0,1714.0,0.0,0.0,0.0,-12.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,139.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3127574,0.0,18466.0,0.0,0.0,4.0,-7.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,352.0,533.0,,,,,,,,Found,Found,Android,chrome 63.0,32.0,1280x720,match_status:2,T,F,T,T,mobile,
3352314,-50.0,184829.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,266.0,315.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,MYA-L13 Build/HUAWEIMYA-L13
3116343,-5.0,171151.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,firefox 56.0,,,,F,F,T,T,desktop,
3471915,-5.0,109287.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,15.0,341.0,394.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1366x768,match_status:0,T,F,T,T,desktop,Windows
3039341,-10.0,272020.0,0.0,0.0,5.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,rv:57.0
3028618,-15.0,38541.0,0.0,0.0,,,14.0,-76.0,0.0,-16.0,100.0,Found,52.0,-480.0,Found,Found,,,,,277.0,14.0,IP_PROXY:ANONYMOUS,15.0,371.0,161.0,Found,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1440x900,match_status:2,T,F,T,T,desktop,Trident/7.0
3398413,-20.0,188761.0,,,,,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,266.0,325.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3548152,-5.0,214165.0,,,0.0,-9.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,176.0,315.0,,,,,,,,New,NotFound,,chrome 66.0,,,,F,F,T,F,desktop,Windows
3214924,-5.0,45199.0,0.0,0.0,4.0,-56.0,-1.0,-51.0,0.0,0.0,100.0,Found,55.0,-300.0,Found,Found,166.0,13.0,122.0,256.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,102.0,Found,Found,Found,Android,chrome 63.0,32.0,2560x1440,match_status:2,T,F,T,T,mobile,
3415209,-20.0,432073.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,266.0,305.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3241068,-25.0,303223.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,266.0,127.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3163053,-5.0,69049.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
3077896,-5.0,118020.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,621.0,186.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1280x1025,match_status:2,T,F,T,F,desktop,Windows
3512848,-20.0,547226.0,0.0,0.0,-3.0,-9.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,567.0,507.0,,,,,,,,Found,Found,,chrome 66.0 for android,,,,F,F,T,F,mobile,SM-J700M Build/LMY48B
3425871,-5.0,159330.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,574.0,507.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3577251,-5.0,121964.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,15.0,410.0,146.0,,,,,,,,Found,Found,Windows 8,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
3058885,-5.0,171903.0,,,24.0,-17.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,122.0,214.0,,,,,,,,New,NotFound,iOS 10.3.2,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
3109587,-15.0,228846.0,,,0.0,0.0,,,,,100.0,NotFound,35.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,Lenovo A2016b30 Build/MRA58K
3143432,-5.0,45268.0,0.0,0.0,6.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3270718,-5.0,688991.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G610M Build/NRD90M
3111818,-5.0,54933.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,339.0,533.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3518556,-5.0,931876.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,,454.0,600.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari 11.0,32.0,2224x1668,match_status:1,T,F,F,F,mobile,iOS Device
3047550,-31.0,272386.0,,,,,-2.0,-45.0,,,100.0,NotFound,49.0,,Unknown,,,,,,770.0,41.0,IP_PROXY:ANONYMOUS,11.0,479.0,215.0,Found,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
3471374,-5.0,354819.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,Moto G Play Build/MPIS24.241-15.3-7
3404629,-5.0,68000.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-480.0,Found,Found,166.0,,621.0,222.0,,,,,,,,Found,Found,Mac,chrome 64.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
3035896,-5.0,77954.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,583.0,500.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3544192,-5.0,97470.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,27.0,-300.0,Found,Found,166.0,,529.0,600.0,,,,,,,,Found,Found,iOS 11.3.0,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3077717,-20.0,85462.0,,,0.0,0.0,,,,,100.0,NotFound,62.0,-360.0,New,NotFound,166.0,,410.0,215.0,,,,,,,,New,NotFound,Windows 7,,24.0,1920x1080,match_status:2,T,F,F,F,desktop,Windows
3402798,-20.0,384328.0,,,1.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,266.0,638.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
2999684,0.0,62851.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,529.0,222.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1600x900,match_status:2,T,T,T,T,desktop,Trident/7.0
3086240,0.0,41248.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,542.0,500.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,T,T,T,desktop,Trident/7.0
2999499,0.0,137388.0,0.0,0.0,3.0,-9.0,,,0.0,0.0,100.0,NotFound,,,Found,Found,225.0,15.0,345.0,507.0,,,,,,,,Found,Found,,other,,,,F,F,T,T,mobile,MOT-A6020l37 Build/LMY47V
3011655,0.0,90217.0,,,0.0,0.0,,,,,100.0,NotFound,,-600.0,New,NotFound,166.0,,393.0,216.0,,,,,,,,New,NotFound,Android 5.1.1,chrome generic,32.0,1024x600,match_status:2,T,F,T,T,mobile,KFAUWI Build/LVY48F
3005726,0.0,67012.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,Found,NotFound,166.0,,548.0,222.0,,,,,,,,Found,NotFound,Android,chrome,24.0,1366x768,match_status:2,T,T,T,T,desktop,
3221768,-10.0,97918.0,0.0,0.0,4.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,484.0,507.0,,,,,,,,Found,Found,,firefox,,,,F,F,T,F,desktop,rv:58.0
3310462,-50.0,329862.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,EVA-L09 Build/HUAWEIEVA-L09
3047576,-10.0,191763.0,,,0.0,0.0,,,,,100.0,NotFound,61.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 61.0 for android,,,,F,F,T,T,mobile,SM-J320FN Build/LMY47V
3331625,-20.0,138012.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome,,,,F,F,T,F,mobile,M4
3321555,-10.0,206467.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,325.0,,,,,,,,New,NotFound,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3176732,-25.0,383475.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 63.0 for android,,,,F,F,T,F,mobile,Moto Z2 Play Build/NPSS26.118-19-14
3391751,-20.0,90565.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,271.0,507.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
3036976,-10.0,342519.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
3371669,-5.0,107891.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1920x1080,match_status:2,T,F,F,F,desktop,MacOS
3300676,-20.0,777740.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,290.0,401.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
3273810,0.0,188828.0,1.0,0.0,0.0,-10.0,,,1.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,390.0,549.0,,,,,,,,Found,Found,iOS 11.2.5,mobile safari generic,32.0,2048x1536,,T,F,T,T,mobile,iOS Device
3356797,-5.0,49905.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,33.0,-300.0,Found,Found,166.0,,312.0,600.0,,,,,,,,Found,Found,iOS 11.2.6,mobile safari generic,32.0,2732x2048,match_status:1,T,F,T,F,mobile,iOS Device
3292472,-5.0,182601.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,563.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3059686,-5.0,78734.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,193.0,391.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,2160x1440,match_status:2,T,F,T,T,desktop,Windows
3068832,-5.0,48177.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,529.0,575.0,,,,,,,,Found,Found,Mac OS X 10_10_5,safari generic,24.0,1920x1080,match_status:2,T,F,T,F,desktop,MacOS
3053139,-5.0,501056.0,0.0,0.0,0.0,-18.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,Windows
3092343,-5.0,116471.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,277.0,254.0,,,,,,,,New,NotFound,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3547650,-10.0,1110.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
3095522,-5.0,110310.0,,,21.0,-48.0,17.0,-100.0,,,100.0,NotFound,55.0,-480.0,New,NotFound,166.0,13.0,122.0,222.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,161.0,Found,New,NotFound,Android 5.1.1,chrome 63.0 for android,32.0,960x540,match_status:2,T,F,T,T,mobile,SAMSUNG-SM-G530AZ Build/LMY48B
3397429,-60.0,805385.0,,,0.0,-100.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,13.0,266.0,595.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,F,F,mobile,G3123 Build/40.0.A.6.189
