school_id_masked,ben_date,censored,mixed_demand,cluster_id,tot_enrol,s_1_5_boys,s_1_5_girls,s_6_8_boys,s_6_8_girls,loc_type,school_grp,Month,Day,Week,Year,lag1_grp_mnth_dd,lag2_grp_mnth_dd,lag3_grp_mnth_dd,prop_grp_mnth_dd,prop_grp_boys15,prop_grp_girls15,prop_grp_boys68,prop_grp_girls68,prop_wk_boys15,prop_wk_girls15,prop_wk_boys68,prop_wk_girls68,true_demand
MYZ-CU8CU8,9/26/2016,0,10.7,0,159,49,42,41,27,Rural,MYZ,9,26,40,2016,600.34,1266.85,478.7,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,10.70
MYZ-CU8CU6,3/17/2015,1,17.8,0,129,49,42,16,22,Rural,MYZ,3,17,12,2015,994.59,1499.15,1330,0.12,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,32.75
MYZ-CU8CU6,6/10/2015,0,0,0,129,49,42,16,22,Rural,MYZ,6,10,24,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.04,0.04,0.04,0.04,0.00
MYZ-CU8CU6,8/26/2016,0,7.7,0,129,49,42,16,22,Rural,MYZ,8,26,35,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,7.70
MYZ-CU8CU6,11/18/2016,0,0,0,129,49,42,16,22,Rural,MYZ,11,18,47,2016,489.6,359,600.34,0.02,0.14,0.13,0.16,0.15,0.02,0.02,0.03,0.03,0.00
MYZ-CU8CU5,12/6/2014,0,0,0,528,207,181,61,79,Rural,MYZ,12,6,49,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,0.00
MYZ-CU8CU5,3/7/2015,1,41.6,0,528,207,181,61,79,Rural,MYZ,3,7,10,2015,994.59,1499.15,1330,0.12,0.14,0.13,0.16,0.15,0.03,0.04,0.03,0.04,49.98
MYZ-CU8CU5,6/22/2015,1,41.6,0,528,207,181,61,79,Rural,MYZ,6,22,26,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,49.98
MYZ-CU8CU5,7/14/2015,0,34.78,0,528,207,181,61,79,Rural,MYZ,7,14,29,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,34.78
MYZ-CU8CU5,7/22/2015,0,38.85,0,528,207,181,61,79,Rural,MYZ,7,22,30,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,38.85
MYZ-CU8CU5,7/23/2015,0,39.77,0,528,207,181,61,79,Rural,MYZ,7,23,30,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,39.77
MYZ-CU8CU5,11/6/2015,0,11.55,0,528,207,181,61,79,Rural,MYZ,11,6,45,2015,607.28,689.07,706.02,0.02,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,11.55
MYZ-CU8CU5,7/11/2016,0,39.4,0,528,207,181,61,79,Rural,MYZ,7,11,29,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,39.40
MYZ-CU8CU5,7/26/2016,0,38.55,0,528,207,181,61,79,Rural,MYZ,7,26,31,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,38.55
MYZ-CU8CU5,8/1/2016,1,47.6,0,528,207,181,61,79,Rural,MYZ,8,1,32,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,55.91
MYZ-CU8CU5,8/27/2016,0,29,0,528,207,181,61,79,Rural,MYZ,8,27,35,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,29.00
MYZ-CU8CU5,9/7/2016,0,33.5,0,528,207,181,61,79,Rural,MYZ,9,7,37,2016,600.34,1266.85,478.7,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,33.50
MYZ-CU8CU5,9/8/2016,0,37.3,0,528,207,181,61,79,Rural,MYZ,9,8,37,2016,600.34,1266.85,478.7,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,37.30
MYZ-CU8CU1,6/15/2015,0,0,0,380,117,86,87,90,Rural,MYZ,6,15,25,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.03,0.02,0.03,0.03,0.00
MYZ-CU8CU1,10/3/2015,1,41.6,0,380,117,86,87,90,Rural,MYZ,10,3,40,2015,689.07,706.02,1369.66,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,49.98
MYZ-CU8CU1,10/5/2015,1,41.6,0,380,117,86,87,90,Rural,MYZ,10,5,41,2015,689.07,706.02,1369.66,0.07,0.14,0.13,0.16,0.15,0.03,0.02,0.03,0.03,49.98
MYZ-CU8CU1,12/10/2015,0,38.5,0,380,117,86,87,90,Rural,MYZ,12,10,50,2015,108.75,607.28,689.07,0.13,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,38.50
MYZ-CU8CU1,12/11/2015,1,41.6,0,380,117,86,87,90,Rural,MYZ,12,11,50,2015,108.75,607.28,689.07,0.13,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,49.98
MYZ-CU8CU1,8/26/2016,0,18,0,380,117,86,87,90,Rural,MYZ,8,26,35,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,18.00
MYZ-CU8CU1,8/27/2016,0,31.4,0,380,117,86,87,90,Rural,MYZ,8,27,35,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,31.40
MYZ-CU8CU1,10/22/2016,0,27.8,0,380,117,86,87,90,Rural,MYZ,10,22,43,2016,359,600.34,1266.85,0.07,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,27.80
MYZ-CU8CU0,1/6/2015,1,23.8,0,229,74,75,37,43,Rural,MYZ,1,6,2,2015,1330,0,0,0.12,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,36.08
MYZ-CU8CU0,3/10/2015,0,14.44,0,229,74,75,37,43,Rural,MYZ,3,10,11,2015,994.59,1499.15,1330,0.12,0.14,0.13,0.16,0.15,0.04,0.04,0.04,0.04,14.44
MYZ-CU8CU0,6/10/2015,0,17.04,0,229,74,75,37,43,Rural,MYZ,6,10,24,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.04,0.04,0.04,0.04,17.04
MYZ-CU8CU0,6/17/2015,0,18.52,0,229,74,75,37,43,Rural,MYZ,6,17,25,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.03,0.02,0.03,0.03,18.52
MYZ-CU8CU0,7/3/2015,0,19.53,0,229,74,75,37,43,Rural,MYZ,7,3,27,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,19.53
MYZ-CU8CU0,7/7/2015,0,18.68,0,229,74,75,37,43,Rural,MYZ,7,7,28,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.02,0.03,0.02,0.03,18.68
MYZ-CU8CU0,7/10/2015,0,13.28,0,229,74,75,37,43,Rural,MYZ,7,10,28,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.02,0.03,0.02,0.03,13.28
MYZ-CU8CU0,7/24/2015,0,13.49,0,229,74,75,37,43,Rural,MYZ,7,24,30,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,13.49
MYZ-CU8CU0,7/27/2015,0,16.37,0,229,74,75,37,43,Rural,MYZ,7,27,31,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,16.37
MYZ-CU8CU0,8/4/2015,0,9.43,0,229,74,75,37,43,Rural,MYZ,8,4,32,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,9.43
MYZ-CU8CU0,8/7/2015,0,19.57,0,229,74,75,37,43,Rural,MYZ,8,7,32,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,19.57
MYZ-CU8CU0,9/12/2015,0,0,0,229,74,75,37,43,Rural,MYZ,9,12,37,2015,706.02,1369.66,1384.97,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,0.00
MYZ-CU8CU0,9/26/2015,0,11.61,0,229,74,75,37,43,Rural,MYZ,9,26,39,2015,706.02,1369.66,1384.97,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,11.61
MYZ-CU8CU0,12/11/2015,1,23.8,0,229,74,75,37,43,Rural,MYZ,12,11,50,2015,108.75,607.28,689.07,0.13,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,36.08
MYZ-CU8CU0,1/8/2016,0,19.59,0,229,74,75,37,43,Rural,MYZ,1,8,2,2016,750.26,108.75,607.28,0.12,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,19.59
MYZ-CU8CU0,1/29/2016,0,19.21,0,229,74,75,37,43,Rural,MYZ,1,29,5,2016,750.26,108.75,607.28,0.12,0.14,0.13,0.16,0.15,0.02,0.03,0.02,0.03,19.21
MYZ-CU8CU0,2/22/2016,0,17.98,0,229,74,75,37,43,Rural,MYZ,2,22,9,2016,354.82,750.26,108.75,0.09,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,17.98
MYZ-CU8CU0,7/8/2016,1,23.8,0,229,74,75,37,43,Rural,MYZ,7,8,28,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.02,0.03,0.02,0.03,36.08
MYZ-CU8CU0,7/15/2016,0,7.7,0,229,74,75,37,43,Rural,MYZ,7,15,29,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,7.70
MYZ-CU8CU0,7/19/2016,0,9.2,0,229,74,75,37,43,Rural,MYZ,7,19,30,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,9.20
MYZ-CU8CU0,7/29/2016,0,16.3,0,229,74,75,37,43,Rural,MYZ,7,29,31,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,16.30
MYZ-CU8CU0,8/5/2016,1,23.8,0,229,74,75,37,43,Rural,MYZ,8,5,32,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,36.08
MYZ-CU8CU0,8/9/2016,1,23.8,0,229,74,75,37,43,Rural,MYZ,8,9,33,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,36.08
MYZ-CU8CU0,8/12/2016,1,23.8,0,229,74,75,37,43,Rural,MYZ,8,12,33,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,36.08
MYZ-CU8CU0,11/18/2016,1,7.2,0,229,74,75,37,43,Rural,MYZ,11,18,47,2016,489.6,359,600.34,0.02,0.14,0.13,0.16,0.15,0.02,0.02,0.03,0.03,26.29
MYZ-CU7CU4,1/2/2015,1,17.8,0,168,39,61,27,41,Rural,MYZ,1,2,1,2015,1330,0,0,0.12,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,32.75
MYZ-CU7CU4,1/12/2015,0,7.68,0,168,39,61,27,41,Rural,MYZ,1,12,3,2015,1330,0,0,0.12,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,7.68
MYZ-CU7CU4,3/4/2016,1,17.8,0,168,39,61,27,41,Rural,MYZ,3,4,10,2016,484.78,354.82,750.26,0.12,0.14,0.13,0.16,0.15,0.03,0.04,0.03,0.04,32.75
MYZ-CU6CU6,12/9/2014,0,16.2,0,148,48,43,27,30,Rural,MYZ,12,9,50,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,16.20
MYZ-CU6CU6,12/15/2014,1,23.8,0,148,48,43,27,30,Rural,MYZ,12,15,51,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,36.08
MYZ-CU6CU6,12/16/2014,1,23.8,0,148,48,43,27,30,Rural,MYZ,12,16,51,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,36.08
MYZ-CU6CU6,1/13/2015,0,8.12,0,148,48,43,27,30,Rural,MYZ,1,13,3,2015,1330,0,0,0.12,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,8.12
MYZ-CU6CU6,1/20/2015,0,0,0,148,48,43,27,30,Rural,MYZ,1,20,4,2015,1330,0,0,0.12,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,0.00
MYZ-CU6CU6,3/13/2015,1,23.8,0,148,48,43,27,30,Rural,MYZ,3,13,11,2015,994.59,1499.15,1330,0.12,0.14,0.13,0.16,0.15,0.04,0.04,0.04,0.04,36.08
MYZ-CU6CU6,3/14/2015,1,23.8,0,148,48,43,27,30,Rural,MYZ,3,14,11,2015,994.59,1499.15,1330,0.12,0.14,0.13,0.16,0.15,0.04,0.04,0.04,0.04,36.08
MYZ-CU6CU6,6/20/2015,0,20.22,0,148,48,43,27,30,Rural,MYZ,6,20,25,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.03,0.02,0.03,0.03,20.22
MYZ-CU6CU6,6/29/2015,0,18.03,0,148,48,43,27,30,Rural,MYZ,6,29,27,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,18.03
MYZ-CU6CU6,7/1/2015,0,18.32,0,148,48,43,27,30,Rural,MYZ,7,1,27,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,18.32
MYZ-CU6CU6,7/29/2015,0,0,0,148,48,43,27,30,Rural,MYZ,7,29,31,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,0.00
MYZ-CU6CU6,9/4/2015,0,2.65,0,148,48,43,27,30,Rural,MYZ,9,4,36,2015,706.02,1369.66,1384.97,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,2.65
MYZ-CU6CU6,7/19/2016,0,0,0,148,48,43,27,30,Rural,MYZ,7,19,30,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,0.00
MYZ-CU6CU6,8/13/2016,0,9.1,0,148,48,43,27,30,Rural,MYZ,8,13,33,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,9.10
MYZ-CU6CU6,8/26/2016,0,0,0,148,48,43,27,30,Rural,MYZ,8,26,35,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,0.00
MYZ-CU6CU4,12/10/2014,0,0,0,239,92,52,47,48,Rural,MYZ,12,10,50,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,0.00
MYZ-CU6CU4,6/19/2015,1,41.6,0,239,92,52,47,48,Rural,MYZ,6,19,25,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.03,0.02,0.03,0.03,49.98
MYZ-CU6CU4,7/4/2015,0,37.3,0,239,92,52,47,48,Rural,MYZ,7,4,27,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,37.30
MYZ-CU6CU4,7/10/2015,0,17.37,0,239,92,52,47,48,Rural,MYZ,7,10,28,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.02,0.03,0.02,0.03,17.37
MYZ-CU6CU4,9/3/2015,0,0,0,239,92,52,47,48,Rural,MYZ,9,3,36,2015,706.02,1369.66,1384.97,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,0.00
MYZ-CU6CU4,11/30/2015,0,0.8,0,239,92,52,47,48,Rural,MYZ,11,30,49,2015,607.28,689.07,706.02,0.02,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,0.80
MYZ-CU6CU4,4/21/2016,0,24.58,0,239,92,52,47,48,Rural,MYZ,4,21,17,2016,625.21,484.78,354.82,0.01,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,24.58
MYZ-CU6CU3,12/4/2014,0,34.62,0,561,150,144,141,126,Rural,MYZ,12,4,49,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,34.62
MYZ-CU6CU3,12/6/2014,0,7.66,0,561,150,144,141,126,Rural,MYZ,12,6,49,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,7.66
MYZ-CU6CU3,12/9/2014,1,41.6,0,561,150,144,141,126,Rural,MYZ,12,9,50,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,49.98
MYZ-CU6CU3,12/16/2014,1,41.6,0,561,150,144,141,126,Rural,MYZ,12,16,51,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,49.98
MYZ-CU6CU3,12/19/2014,1,41.6,0,561,150,144,141,126,Rural,MYZ,12,19,51,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,49.98
MYZ-CU6CU3,12/23/2014,1,41.6,0,561,150,144,141,126,Rural,MYZ,12,23,52,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,49.98
MYZ-CU6CU3,12/29/2014,0,34.31,0,561,150,144,141,126,Rural,MYZ,12,29,53,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,34.31
MYZ-CU6CU3,12/30/2014,1,41.6,0,561,150,144,141,126,Rural,MYZ,12,30,53,2014,0,0,0,0.13,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,49.98
MYZ-CU6CU3,1/13/2015,0,23.39,0,561,150,144,141,126,Rural,MYZ,1,13,3,2015,1330,0,0,0.12,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,23.39
MYZ-CU6CU3,1/15/2015,1,17.8,0,561,150,144,141,126,Rural,MYZ,1,15,3,2015,1330,0,0,0.12,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,32.75
MYZ-CU6CU3,7/14/2015,0,35.18,0,561,150,144,141,126,Rural,MYZ,7,14,29,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,35.18
MYZ-CU6CU3,10/15/2015,0,38.37,0,561,150,144,141,126,Rural,MYZ,10,15,42,2015,689.07,706.02,1369.66,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,38.37
MYZ-CU6CU3,10/28/2015,0,36.75,0,561,150,144,141,126,Rural,MYZ,10,28,44,2015,689.07,706.02,1369.66,0.07,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,36.75
MYZ-CU6CU3,10/30/2015,1,31,0,561,150,144,141,126,Rural,MYZ,10,30,44,2015,689.07,706.02,1369.66,0.07,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,39.55
MYZ-CU6CU3,11/6/2015,0,11.98,0,561,150,144,141,126,Rural,MYZ,11,6,45,2015,607.28,689.07,706.02,0.02,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,11.98
MYZ-CU6CU3,12/15/2015,0,7.4,0,561,150,144,141,126,Rural,MYZ,12,15,51,2015,108.75,607.28,689.07,0.13,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,7.40
MYZ-CU6CU3,6/17/2016,0,35.1,0,561,150,144,141,126,Rural,MYZ,6,17,25,2016,0,167.84,625.21,0.12,0.14,0.13,0.16,0.15,0.03,0.02,0.03,0.03,35.10
MYZ-CU6CU3,8/3/2016,0,34.5,0,561,150,144,141,126,Rural,MYZ,8,3,32,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,34.50
MYZ-CU6CU3,8/8/2016,0,21.8,0,561,150,144,141,126,Rural,MYZ,8,8,33,2016,1266.85,478.7,0,0.08,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,21.80
MYZ-CU6CU2,1/2/2015,1,41.6,0,340,102,100,69,69,Rural,MYZ,1,2,1,2015,1330,0,0,0.12,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,49.98
MYZ-CU6CU2,7/23/2015,0,35.78,0,340,102,100,69,69,Rural,MYZ,7,23,30,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,35.78
MYZ-CU6CU2,7/27/2015,0,27.6,0,340,102,100,69,69,Rural,MYZ,7,27,31,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,27.60
MYZ-CU6CU2,10/13/2015,0,0,0,340,102,100,69,69,Rural,MYZ,10,13,42,2015,689.07,706.02,1369.66,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,0.00
MYZ-CU6CU2,3/18/2016,0,34.79,0,340,102,100,69,69,Rural,MYZ,3,18,12,2016,484.78,354.82,750.26,0.12,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,34.79
MYZ-CU6CU2,4/2/2016,1,41.6,0,340,102,100,69,69,Rural,MYZ,4,2,14,2016,625.21,484.78,354.82,0.01,0.14,0.13,0.16,0.15,0.01,0.01,0.02,0.01,49.98
MYZ-CU6CU2,7/7/2016,0,13.2,0,340,102,100,69,69,Rural,MYZ,7,7,28,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.02,0.03,0.02,0.03,13.20
MYZ-CU6CU2,7/12/2016,0,5.2,0,340,102,100,69,69,Rural,MYZ,7,12,29,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,5.20
MYZ-CU6CU2,7/15/2016,0,1.2,0,340,102,100,69,69,Rural,MYZ,7,15,29,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,1.20
MYZ-CU6CU2,9/7/2016,0,31.4,0,340,102,100,69,69,Rural,MYZ,9,7,37,2016,600.34,1266.85,478.7,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,31.40
MYZ-CU6CU2,10/2/2016,0,8.7,0,340,102,100,69,69,Rural,MYZ,10,2,41,2016,359,600.34,1266.85,0.07,0.14,0.13,0.16,0.15,0.03,0.02,0.03,0.03,8.70
MYZ-CU5CU8,1/13/2015,0,24.35,0,268,90,84,47,47,Rural,MYZ,1,13,3,2015,1330,0,0,0.12,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,24.35
MYZ-CU5CU8,7/10/2015,0,36.18,0,268,90,84,47,47,Rural,MYZ,7,10,28,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.02,0.03,0.02,0.03,36.18
MYZ-CU5CU8,7/14/2015,0,35.71,0,268,90,84,47,47,Rural,MYZ,7,14,29,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,35.71
MYZ-CU5CU8,7/24/2015,0,24.11,0,268,90,84,47,47,Rural,MYZ,7,24,30,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,24.11
MYZ-CU5CU8,7/25/2015,0,37.08,0,268,90,84,47,47,Rural,MYZ,7,25,30,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,37.08
MYZ-CU5CU8,8/5/2015,0,22.48,0,268,90,84,47,47,Rural,MYZ,8,5,32,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,22.48
MYZ-CU5CU8,8/19/2015,0,24.18,0,268,90,84,47,47,Rural,MYZ,8,19,34,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,24.18
MYZ-CU5CU8,8/22/2015,0,36.27,0,268,90,84,47,47,Rural,MYZ,8,22,34,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,36.27
MYZ-CU5CU8,9/1/2015,0,23.52,0,268,90,84,47,47,Rural,MYZ,9,1,36,2015,706.02,1369.66,1384.97,0.07,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,23.52
MYZ-CU4CU6,2/23/2015,1,23.8,0,387,102,100,94,91,Rural,MYZ,2,23,9,2015,1499.15,1330,0,0.09,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,36.08
MYZ-CU4CU6,6/10/2015,0,3.79,0,387,102,100,94,91,Rural,MYZ,6,10,24,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.04,0.04,0.04,0.04,3.79
MYZ-CU4CU6,6/12/2015,0,0.52,0,387,102,100,94,91,Rural,MYZ,6,12,24,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.04,0.04,0.04,0.04,0.52
MYZ-CU4CU6,6/20/2015,0,20.05,0,387,102,100,94,91,Rural,MYZ,6,20,25,2015,0,0,1322.99,0.12,0.14,0.13,0.16,0.15,0.03,0.02,0.03,0.03,20.05
MYZ-CU4CU6,7/24/2015,0,12.28,0,387,102,100,94,91,Rural,MYZ,7,24,30,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,12.28
MYZ-CU4CU6,7/27/2015,0,1.24,0,387,102,100,94,91,Rural,MYZ,7,27,31,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,1.24
MYZ-CU4CU6,7/31/2015,1,7.2,0,387,102,100,94,91,Rural,MYZ,7,31,31,2015,1384.97,0,0,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,26.29
MYZ-CU4CU6,8/3/2015,0,2.65,0,387,102,100,94,91,Rural,MYZ,8,3,32,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,2.65
MYZ-CU4CU6,8/4/2015,0,10.47,0,387,102,100,94,91,Rural,MYZ,8,4,32,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,10.47
MYZ-CU4CU6,8/5/2015,0,9.37,0,387,102,100,94,91,Rural,MYZ,8,5,32,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.02,0.02,0.02,0.02,9.37
MYZ-CU4CU6,8/11/2015,0,12.45,0,387,102,100,94,91,Rural,MYZ,8,11,33,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,12.45
MYZ-CU4CU6,8/22/2015,0,15.28,0,387,102,100,94,91,Rural,MYZ,8,22,34,2015,1369.66,1384.97,0,0.08,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,15.28
MYZ-CU4CU6,4/14/2016,0,0,0,387,102,100,94,91,Rural,MYZ,4,14,16,2016,625.21,484.78,354.82,0.01,0.14,0.13,0.16,0.15,0.01,0.01,0.01,0.01,0.00
MYZ-CU4CU6,6/6/2016,0,0,0,387,102,100,94,91,Rural,MYZ,6,6,24,2016,0,167.84,625.21,0.12,0.14,0.13,0.16,0.15,0.04,0.04,0.04,0.04,0.00
MYZ-CU4CU6,7/7/2016,0,0,0,387,102,100,94,91,Rural,MYZ,7,7,28,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.02,0.03,0.02,0.03,0.00
MYZ-CU4CU6,7/25/2016,0,0,0,387,102,100,94,91,Rural,MYZ,7,25,31,2016,478.7,0,167.84,0.17,0.14,0.13,0.16,0.15,0.03,0.03,0.03,0.03,0.00
