,score,date,title,review,link_id,Name,Location,City
62,40,26 January 2020,Excellent Food and service,Food and service both are excellent. I was alone and find the quantity is too much for some one visiting alone. This place is very expensive but worth trying atleast once.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
63,50,3 December 2019,CHINESE CUISINE,"Authentic Chinbese, Original Chinese food, kids will love it and adults will fall in love with the delicacies....",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
64,20,3 August 2019,Bad,I have been to several mainland china outlets and the experience has always been good. This outlet was disappointing. The ambience was below mainland china standards and the food was also bad.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
65,40,30 June 2019,Our Visit To First Mainland China Outlet.,"been here for the birthday..ambiance was amazing..and service was good as well as fast.coming to food.we opted for non veg buffet for 2 person..All starters were tasty but my favourites were baos,dimsum and sushi.In main course chicken hakka noodles were good.coming to desserts everything was yummy.overall a nice place to spend some time with ur people.Definetly going to visit again",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
66,30,16 May 2019,Dinner with family,It seems to be popular restaurant for Mumbai families. Good ambience as you enter. We were greeted by a gentleman who refused to smile. Led to our table by another sad looking gentleman. To place our order we wanted the opinion of maître d’table. He seems to be surprised by it and hesitant to recommend anything. Well finally we ordered soups and appetizers. All were good and main course was excellent. Deserts specialty sweet dumplings were great. Another sad gentleman brought us the bill refusing to smile. I will return to this restaurant just for food and request management to buy “smile please ‘ button for staff.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
67,50,9 February 2019,best chinese cuisene,we went there for a farewell dinner for our friend and enjoyed the food thoroughly. we were around 8 people and the portion size were good enough to keep our bill within a descent limit,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
68,40,30 January 2019,China,So this Chinese restaurant is offering authentic Chinese cuisines without tweaking it to indian flavours.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
69,30,27 January 2019,Chinese,This place is one of the most famous Chinese restaurants in Mumbai. They serve the actual Chinese and not the Indian version.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
70,40,22 January 2019,Chinese restaurant,"Yummy food, great service. Choices in the Menu are great for veg & non-vegiterians. Now & then they've buffet or set menu cuisine, which turns out reasonable. If you are doing n willing to spend , than a must visit",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
71,40,31 December 2018,Nice restaurant,Had been to this restaurant and had a good experience in terms of presentation and cleanliness. But the taste need to be improved a bit.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
72,40,21 November 2018,Good ambience,"Had visited in Jan 2018 with family,have to say Midland has a very good buffet system as a big virety of starters main course and desserts for the price really worth visiting..highly recommended",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
73,30,21 November 2018,Decent food but not upto the expectation,We visited this restaurant in Andheri West. The quality of food was not per my expectations. I have been to other Mainland China in Powai and Sobo that had better food.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
74,50,19 November 2018,Great Chinese,The food is absolutely amazing and authentic! I come here all the time for the Chinese and desserts! The ambience is great too.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
75,40,18 November 2018,Awesome meal,"My family and I went for dinner here. The ambiance was excellent and the food, exceptional. It is tough to rate the service because I was enjoying the food so much that I almost lost track of time! Fantastic place but I did not give it a 5-star rating because I feel that they should get new crockery. I am not a big fan of the type of crockery they are currently using but I am running out of words to describe the overall experience.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
76,50,16 November 2018,Amazing Chinese Food!,"We had their Lunch Buffet,which by the way,was great value for money! The variety is great and they keep replacing small quantities so the food in the servers is always hot! I would definitely recommend this restaurant in the suburbs of Bombay!",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
77,50,16 November 2018,Auhentic Chinese,Authentic Chinese food at its best at any of the Mainland China Restaurant. Buffet also available in the afternoon. Good food. worth the money,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
78,40,26 September 2018,Mainland China,Looking for Authentic Chinese? This is the place for you...affordable rates for buffet...they have veg as well as nonveg...the insides of the hotel looks quiet elegant,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
79,50,6 September 2018,Good in Chinese food,I was in hurry to catch my flight for kolkata along with that i was quit hungry also. As soon as entered the restaurant the atmosphere was good. Mr anjani escort me to the table and pulled the chair to sit. Then mr manas suggest me chicken smoke chilli sc and fried rice as i wanted to go direct for mc.It was very wonder full experience with food and service by server mr manas.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or10-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
80,30,3 September 2018,Food at its best,"Tried buffet lunch for the first time, and it's worth every penny you pay! Starters was awesome as always you can get 3 fish starters counted prawn sushi along with this,1 dimsums,and chicken of course.Main course was a little disappointing . But again dessert comes with plenty of options to make your buffet complete. Staff was polite and courteous. PS - recommend you to go with empty tummy !",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
81,40,28 August 2018,Superb Dimsums and Noodles !!,"We went to the Mainland China to have Dimsums and were completely satisfied with the food. The best of the lot were the Edamame Dumplings in Truffle Sauce. Also, we loved the Burnt Garlic noodles as well.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
82,50,27 August 2018,Authentic chinese!,Specially writing this review for the desserts at 5 spice cos I'm just so much in love with them .The Main course is tasty and love the quantity the serveI suggest Mongolian Pot Noodlesbut along with that desserts are double tasty.I had The Rocky Road and Death by Chocolate and both were amazing .,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
83,40,13 August 2018,Great food - esp buffet,"We were here for lunch yesterday and opted to go for buffet. The buffet spread was wonderful with dimsums, crispy veg, chicken drumsticks, fried wantons, etc. The desserts especially, were delicious - all of them. Butterscotch cake and caramel custard must be specially mentioned here for their delicious taste.However, the only problem is the staff didnt look welcoming. I mean, they were very courteous and served us well, but they all looked as if they were not at all happy doing all this - no smiles on anybody's face at all.But, the food at Mainland was superb, as always.",https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
84,40,12 August 2018,Oily Greasy and Tasty,It’s a place to relish good old indian Chinese food .. the lunch buffet options are great and reasonable the night they shift to al a cart ...,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
85,40,12 August 2018,Birthday lunch,It was my wife's birthday and the children wished to have Chinese food. So Mainline China was the obvious choice.We had booked our seats for a luncheon get together.We ordered our regular choice.But this time the food was not as good.Something was missing. May be the Cook had changed I wondered. We got no satisfactory answer.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
86,40,9 August 2018,"Great Food, service.",Mainland China has good Chinese food. Their Sunday Lunch Buffet is also very good and worth a try. Make sure to make reservations.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
87,50,6 August 2018,One of the most authentic Asian food experiences in Bombay!,Mainland China is one of the places in Bombay that actually serves authentic Asian cuisine as most of the other joints have Indianized the taste to cater to local taste buds. If you are craving for some authentic Asian food then this is the place to be. The service and food is excellent and will definitely leave you satisfied!,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
88,40,13 July 2018,Authentic Chinese Food !,If you are a fan of Chinese food then this is the place to be. They serve tasty & authentic Chinese cuisine. The staff is very courteous and very happily guide you to choose the best from their menu. They don't rush you and give you ample time to decide what you want. The ambiance is good and calm.The only negative is that for vegetarians the choice is a bit limited. And the food is a bit expensive. Therefore one star less otherwise i love this place.,https://www.tripadvisor.in/Restaurant_Review-g304554-d806558-Reviews-or20-Mainland_China-Mumbai_Maharashtra.html,Mainland China, Andheri, Mumbai
