School_Id_Masked,Ben_Date,censored,Mixed_Demand,cluster_id
KYZ-CU8CU5,6/19/2015,0,42,0
KYZ-CU8CU5,6/29/2015,0,42.18,0
KYZ-CU8CU5,7/16/2015,0,42.16,0
KYZ-CU8CU5,7/22/2015,0,40.45,0
KYZ-CU8CU5,7/27/2015,0,42.09,0
KYZ-CU8CU5,10/5/2015,0,53.65,0
KYZ-CU8CU5,10/20/2015,0,58.3,0
KYZ-CU8CU5,10/27/2015,0,23.62,0
KYZ-CU8CU5,10/28/2015,0,42.84,0
KYZ-CU8CU5,11/4/2015,0,19.08,0
KYZ-CU8CU5,1/5/2016,0,61.34,0
KYZ-CU8CU5,1/23/2016,0,9.7,0
KYZ-CU8CU5,2/2/2016,1,65.4,0
KYZ-CU8CU5,2/9/2016,0,22.68,0
KYZ-CU8CU5,2/24/2016,0,50.46,0
KYZ-CU8CU5,2/26/2016,0,40.46,0
KYZ-CU8CU5,2/27/2016,0,50.3,0
KYZ-CU8CU5,3/1/2016,0,49.07,0
KYZ-CU8CU5,3/4/2016,0,61.45,0
KYZ-CU8CU5,3/8/2016,0,45.1,0
KYZ-CU8CU5,3/15/2016,0,57.36,0
KYZ-CU8CU5,3/29/2016,0,48.09,0
KYZ-CU8CU5,4/4/2016,0,40.6,0
KYZ-CU8CU5,4/13/2016,0,34.1,0
KYZ-CU8CU5,4/18/2016,0,19.5,0
KYZ-CU8CU5,4/22/2016,0,31.26,0
KYZ-CU8CU5,6/13/2016,0,59.02,0
KYZ-CU8CU5,6/14/2016,0,55.9,0
KYZ-CU8CU5,6/28/2016,0,50.3,0
KYZ-CU8CU5,7/5/2016,0,43.2,0
KYZ-CU8CU5,7/19/2016,0,33.3,0
KYZ-CU8CU5,7/22/2016,1,47.6,0
KYZ-CU8CU5,7/26/2016,0,42.8,0
KYZ-CU8CU5,8/10/2016,0,32.35,0
KYZ-CU8CU5,8/13/2016,0,32.35,0
KYZ-CU8CU5,9/6/2016,1,65.4,0
KYZ-CU8CU5,9/7/2016,0,50.3,0
KYZ-CU8CU5,9/22/2016,0,50.3,0
KYZ-CU8CU5,9/23/2016,1,65.4,0
KYZ-CU8CU5,9/30/2016,0,44.6,0
KYZ-CU8CU5,10/3/2016,0,46.6,0
KYZ-CU8CU5,10/4/2016,0,45.7,0
KYZ-CU8CU5,10/21/2016,0,39.1,0
KYZ-CU8CU5,11/19/2016,0,25.4,0
KYZ-CU8CU5,11/21/2016,0,34.5,0
KYZ-CU8CU4,12/5/2014,1,31,0
KYZ-CU8CU4,12/10/2014,0,22.16,0
KYZ-CU8CU4,12/22/2014,0,15.13,0
KYZ-CU8CU4,1/8/2015,1,31,0
KYZ-CU8CU4,1/24/2015,0,20.32,0
KYZ-CU8CU4,2/11/2015,0,29.1,0
KYZ-CU8CU4,3/7/2015,0,12.22,0
KYZ-CU8CU4,3/14/2015,1,23.8,0
KYZ-CU8CU4,3/17/2015,0,10.23,0
KYZ-CU8CU4,3/18/2015,0,15.52,0
KYZ-CU8CU4,3/26/2015,0,12.88,0
KYZ-CU8CU4,3/27/2015,1,23.8,0
KYZ-CU8CU4,6/10/2015,0,10.44,0
KYZ-CU8CU4,7/31/2015,0,13.48,0
KYZ-CU8CU4,9/18/2015,1,23.8,0
KYZ-CU8CU4,10/29/2015,0,17.87,0
KYZ-CU8CU4,2/11/2016,0,25.98,0
KYZ-CU8CU4,7/28/2016,0,16.5,0
KYZ-CU8CU4,7/29/2016,0,15.1,0
KYZ-CU8CU4,8/4/2016,0,16,0
KYZ-CU8CU4,8/5/2016,1,23.8,0
KYZ-CU8CU4,9/6/2016,0,15.4,0
KYZ-CU8CU3,12/16/2014,1,17.8,0
KYZ-CU8CU3,9/26/2015,0,9.7,0
KYZ-CU8CU3,4/22/2016,0,0.88,0
KYZ-CU8CU2,1/13/2015,0,4.7,0
KYZ-CU8CU2,4/21/2016,0,0,0
KYZ-CU8CU2,10/25/2016,0,2.1,0
KYZ-CU8CU0,12/6/2014,0,0,0
KYZ-CU8CU0,12/29/2014,1,41.6,0
KYZ-CU8CU0,1/9/2015,1,41.6,0
KYZ-CU8CU0,1/20/2015,0,33.02,0
KYZ-CU8CU0,1/30/2015,1,41.6,0
KYZ-CU8CU0,2/3/2015,0,29.92,0
KYZ-CU8CU0,2/9/2015,0,24.96,0
KYZ-CU8CU0,2/10/2015,1,41.6,0
KYZ-CU8CU0,2/12/2015,1,41.6,0
KYZ-CU8CU0,2/13/2015,1,41.6,0
KYZ-CU8CU0,2/16/2015,0,35.24,0
KYZ-CU8CU0,2/18/2015,0,32.36,0
KYZ-CU8CU0,2/20/2015,1,41.6,0
KYZ-CU8CU0,3/9/2015,0,29.22,0
KYZ-CU8CU0,3/11/2015,1,41.6,0
KYZ-CU8CU0,3/14/2015,1,41.6,0
KYZ-CU8CU0,3/18/2015,0,33.62,0
KYZ-CU8CU0,3/24/2015,0,30.77,0
KYZ-CU8CU0,3/27/2015,1,41.6,0
KYZ-CU8CU0,6/11/2015,1,17.8,0
KYZ-CU8CU0,7/1/2015,0,45.35,0
KYZ-CU8CU0,7/7/2015,0,37.35,0
KYZ-CU8CU0,7/27/2015,0,26.12,0
KYZ-CU8CU0,8/31/2015,0,26.83,0
KYZ-CU8CU0,9/15/2015,0,36.78,0
KYZ-CU8CU0,10/5/2015,0,31,0
KYZ-CU8CU0,10/7/2015,0,37.13,0
KYZ-CU8CU0,10/30/2015,1,41.6,0
KYZ-CU8CU0,12/1/2015,0,4.76,0
KYZ-CU8CU0,12/3/2015,0,3.32,0
KYZ-CU8CU0,12/11/2015,0,35.5,0
KYZ-CU8CU0,12/12/2015,0,37.78,0
KYZ-CU8CU0,6/7/2016,0,11.8,0
KYZ-CU8CU0,7/2/2016,1,41.6,0
KYZ-CU8CU0,8/3/2016,0,34.5,0
KYZ-CU8CU0,9/1/2016,0,7.7,0
KYZ-CU8CU0,10/2/2016,0,0,0
KYZ-CU8CU0,10/19/2016,0,16.5,0
KYZ-CU8,1/15/2015,1,23.8,0
KYZ-CU8,7/25/2015,0,35.25,0
KYZ-CU8,3/19/2016,0,35.5,0
KYZ-CU7CU9,1/2/2015,1,41.6,0
KYZ-CU7CU9,1/22/2015,0,35.81,0
KYZ-CU7CU9,1/23/2015,0,26.76,0
KYZ-CU7CU9,1/29/2015,0,21.64,0
KYZ-CU7CU9,1/30/2015,1,41.6,0
KYZ-CU7CU9,2/4/2015,0,36.02,0
KYZ-CU7CU9,2/7/2015,0,31.34,0
KYZ-CU7CU9,2/9/2015,0,29.19,0
KYZ-CU7CU9,2/13/2015,1,41.6,0
KYZ-CU7CU9,2/16/2015,0,0,0
KYZ-CU7CU9,2/18/2015,0,23.84,0
KYZ-CU7CU9,2/19/2015,0,20.9,0
KYZ-CU7CU9,3/7/2015,0,26,0
KYZ-CU7CU9,7/21/2015,0,38.45,0
KYZ-CU7CU9,7/27/2015,1,41.6,0
KYZ-CU7CU9,8/6/2015,0,36.27,0
KYZ-CU7CU9,2/25/2016,0,25.08,0
KYZ-CU7CU9,3/10/2016,0,24.66,0
KYZ-CU7CU9,7/6/2016,0,10,0
KYZ-CU7CU9,10/8/2016,0,15.65,0
KYZ-CU7CU9,11/19/2016,0,0,0
KYZ-CU7CU4,1/16/2015,1,23.8,0
KYZ-CU7CU4,8/10/2015,0,28.19,0
KYZ-CU7CU4,8/13/2015,0,35.68,0
KYZ-CU7CU4,2/5/2016,0,59.23,0
KYZ-CU7CU4,6/10/2016,0,19.5,0
KYZ-CU7CU4,6/16/2016,0,34.45,0
KYZ-CU7CU4,7/15/2016,1,47.6,0
KYZ-CU7CU4,7/29/2016,0,38.45,0
KYZ-CU7CU4,8/5/2016,1,47.6,0
KYZ-CU7CU4,8/12/2016,0,31.85,0
KYZ-CU7CU4,9/1/2016,1,47.6,0
KYZ-CU7CU4,9/9/2016,0,37.75,0
KYZ-CU7CU1,12/23/2014,0,1.27,0
KYZ-CU7CU1,10/29/2015,0,2.67,0
KYZ-CU7CU1,8/3/2016,0,0,0
KYZ-CU6CU6,1/22/2015,0,13.12,0
KYZ-CU6CU6,1/27/2015,0,1.38,0
KYZ-CU6CU6,1/29/2015,0,7.46,0
KYZ-CU6CU6,2/3/2015,0,11.06,0
KYZ-CU6CU6,2/9/2015,0,10.7,0
KYZ-CU6CU6,2/16/2015,0,4.64,0
KYZ-CU6CU6,2/24/2015,0,15.5,0
KYZ-CU6CU6,3/2/2015,0,10.3,0
KYZ-CU6CU6,3/4/2015,0,14,0
KYZ-CU6CU6,3/9/2015,0,8.71,0
KYZ-CU6CU6,3/10/2015,0,10.84,0
KYZ-CU6CU6,3/12/2015,0,11.79,0
KYZ-CU6CU6,3/13/2015,0,14.25,0
KYZ-CU6CU6,3/14/2015,0,13.16,0
KYZ-CU6CU6,3/16/2015,0,12.08,0
KYZ-CU6CU6,3/17/2015,0,13.18,0
KYZ-CU6CU6,3/18/2015,1,23.8,0
KYZ-CU6CU6,3/19/2015,0,16.54,0
KYZ-CU6CU6,3/20/2015,1,23.8,0
KYZ-CU6CU6,3/23/2015,0,10.2,0
KYZ-CU6CU6,3/24/2015,0,12.82,0
KYZ-CU6CU6,3/25/2015,0,14.75,0
KYZ-CU6CU6,3/26/2015,0,6.86,0
KYZ-CU6CU6,3/27/2015,1,23.8,0
KYZ-CU6CU6,3/30/2015,0,13.45,0
KYZ-CU6CU6,6/8/2015,0,10.54,0
KYZ-CU6CU6,6/9/2015,0,0.32,0
KYZ-CU6CU6,6/11/2015,1,17.8,0
KYZ-CU6CU6,6/12/2015,1,17.8,0
KYZ-CU6CU6,6/15/2015,0,37.35,0
KYZ-CU6CU6,6/18/2015,0,18.63,0
KYZ-CU6CU6,6/22/2015,0,17.02,0
KYZ-CU6CU6,6/23/2015,0,18.04,0
KYZ-CU6CU6,6/29/2015,0,19.91,0
KYZ-CU6CU6,7/2/2015,0,19.67,0
KYZ-CU6CU6,7/11/2015,0,12.92,0
KYZ-CU6CU6,7/23/2015,0,30.39,0
KYZ-CU6CU6,7/24/2015,0,31.03,0
KYZ-CU6CU6,7/27/2015,0,19.02,0
KYZ-CU6CU6,8/24/2015,0,23.75,0
KYZ-CU6CU6,8/25/2015,0,8.09,0
KYZ-CU6CU6,9/8/2015,0,23.58,0
KYZ-CU6CU6,9/18/2015,1,31,0
KYZ-CU6CU6,9/19/2015,0,15.33,0
KYZ-CU6CU6,9/28/2015,0,25.32,0
KYZ-CU6CU6,10/1/2015,1,42.8,0
KYZ-CU6CU6,10/5/2015,1,42.8,0
KYZ-CU6CU6,10/14/2015,0,30.05,0
KYZ-CU6CU6,10/17/2015,0,28.45,0
KYZ-CU6CU6,10/20/2015,1,35.6,0
KYZ-CU6CU6,10/21/2015,0,5.15,0
KYZ-CU6CU6,10/29/2015,0,30.35,0
KYZ-CU6CU6,11/4/2015,0,14.76,0
KYZ-CU6CU6,11/6/2015,0,11.79,0
KYZ-CU6CU6,12/4/2015,0,12.05,0
KYZ-CU6CU6,12/11/2015,0,38.45,0
KYZ-CU6CU6,12/14/2015,0,34.33,0
KYZ-CU6CU6,12/15/2015,0,25.15,0
KYZ-CU6CU6,2/6/2016,0,27.62,0
KYZ-CU6CU6,2/19/2016,0,16.26,0
KYZ-CU6CU6,2/23/2016,0,25.5,0
KYZ-CU6CU6,2/24/2016,0,27.88,0
KYZ-CU6CU6,2/26/2016,0,21.56,0
KYZ-CU6CU6,2/27/2016,0,19.32,0
KYZ-CU6CU6,2/29/2016,0,29.42,0
KYZ-CU6CU6,3/8/2016,1,35.6,0
KYZ-CU6CU6,3/22/2016,0,20.2,0
KYZ-CU6CU6,3/26/2016,0,11.6,0
KYZ-CU6CU6,4/18/2016,0,20.9,0
KYZ-CU6CU6,4/19/2016,1,17.8,0
KYZ-CU6CU6,4/22/2016,0,2.04,0
KYZ-CU6CU6,6/6/2016,0,0,0
KYZ-CU6CU6,6/7/2016,0,3.05,0
KYZ-CU6CU6,6/14/2016,0,15.3,0
KYZ-CU6CU6,7/2/2016,1,35.6,0
KYZ-CU6CU6,7/8/2016,1,35.6,0
KYZ-CU6CU6,7/11/2016,0,25.4,0
KYZ-CU6CU6,7/15/2016,1,35.6,0
KYZ-CU6CU6,7/18/2016,0,13,0
KYZ-CU6CU6,8/5/2016,0,20.9,0
KYZ-CU6CU6,8/8/2016,0,1.4,0
KYZ-CU6CU6,8/11/2016,0,16.6,0
KYZ-CU6CU6,8/27/2016,0,12.4,0
KYZ-CU6CU6,9/2/2016,1,35.6,0
KYZ-CU6CU6,10/2/2016,0,7.4,0
KYZ-CU6CU6,10/22/2016,0,21.5,0
KYZ-CU6CU6,11/25/2016,1,35.6,0
KYZ-CU6CU6,11/26/2016,0,28.5,0
KYZ-CU6CU6,11/28/2016,0,31.5,0
KYZ-CU6CU6,11/29/2016,0,28.1,0
KYZ-CU6CU6,11/30/2016,0,34.6,0
KYZ-CU6CU3,6/29/2016,0,0,0
KYZ-CU6CU3,11/19/2016,0,4.6,0
KYZ-CU6CU2,6/19/2015,0,1.38,0
KYZ-CU6CU2,7/10/2015,0,18.17,0
KYZ-CU6CU2,4/11/2016,0,0,0
KYZ-CU5CU6,2/23/2015,0,98.14,0
KYZ-CU5CU6,2/25/2015,0,97.34,0
KYZ-CU5CU6,3/20/2015,1,107,0
KYZ-CU5CU6,6/12/2015,1,65.4,0
KYZ-CU5CU6,7/21/2015,0,98.17,0
KYZ-CU5CU6,7/25/2015,0,96.14,0
KYZ-CU5CU6,7/27/2015,0,94.32,0
KYZ-CU5CU6,8/3/2015,0,98.18,0
KYZ-CU5CU6,8/10/2015,0,91.52,0
KYZ-CU5CU6,10/3/2015,0,105.64,0
KYZ-CU5CU6,10/28/2015,1,113,0
KYZ-CU5CU6,10/30/2015,0,106.88,0
KYZ-CU5CU6,12/17/2015,0,89.22,0
KYZ-CU5CU6,1/4/2016,1,95.2,0
KYZ-CU5CU6,2/11/2016,0,96.08,0
KYZ-CU5CU6,2/13/2016,0,94.46,0
KYZ-CU5CU6,2/15/2016,0,78.82,0
KYZ-CU5CU6,2/26/2016,0,99.87,0
KYZ-CU5CU6,6/10/2016,0,79.1,0
KYZ-CU5CU6,7/11/2016,0,110.7,0
KYZ-CU5CU6,8/3/2016,0,98.8,0
KYZ-CU5CU6,10/2/2016,0,20.5,0
KYZ-CU5CU6,10/24/2016,0,3.7,0
KYZ-CU5CU3,6/22/2015,0,0,0
KYZ-CU5CU1,10/24/2016,0,28.3,0
KYZ-CU5CU0,6/26/2015,0,14.55,0
KYZ-CU4CU9,7/31/2015,0,26.48,0
KYZ-CU4CU9,8/19/2015,0,33.17,0
KYZ-CU4CU9,8/24/2015,0,27.36,0
KYZ-CU4CU9,9/22/2015,0,27.85,0
KYZ-CU4CU9,10/20/2015,0,26.87,0
KYZ-CU4CU9,2/23/2016,0,26.58,0
KYZ-CU4CU9,3/11/2016,1,41.6,0
KYZ-CU4CU9,3/15/2016,0,37.15,0
KYZ-CU4CU9,10/2/2016,0,33.45,0
KYZ-CU4CU9,10/5/2016,0,33.5,0
KYZ-CU4CU9,10/19/2016,0,26.55,0
KYZ-CU4CU9,11/18/2016,0,13.2,0
KYZ-CU4CU8,7/15/2015,0,43.25,0
KYZ-CU4CU8,7/27/2015,0,24.2,0
KYZ-CU4CU8,10/27/2015,0,22.23,0
KYZ-CU4CU8,1/4/2016,0,60.85,0
KYZ-CU4CU8,1/7/2016,0,52.13,0
KYZ-CU4CU8,2/3/2016,0,34.28,0
KYZ-CU4CU8,3/28/2016,0,33.52,0
KYZ-CU4CU8,4/13/2016,0,24.82,0
KYZ-CU4CU8,7/18/2016,0,14.2,0
KYZ-CU4CU8,7/19/2016,0,6.2,0
KYZ-CU4CU8,8/26/2016,0,17.6,0
KYZ-CU4CU8,10/19/2016,0,34.8,0
KYZ-CU4CU7,7/25/2015,0,33.06,0
KYZ-CU4CU7,9/14/2015,0,59.26,0
KYZ-CU4CU7,1/9/2016,0,61.58,0
KYZ-CU4CU7,1/21/2016,0,36.52,0
KYZ-CU4CU7,1/25/2016,0,35.46,0
KYZ-CU4CU7,2/13/2016,0,34.52,0
KYZ-CU4CU7,6/7/2016,0,11.55,0
KYZ-CU4CU7,7/12/2016,0,40.4,0
KYZ-CU4CU7,7/25/2016,0,32.45,0
KYZ-CU4CU7,9/1/2016,0,12.3,0
KYZ-CU4CU7,11/18/2016,0,0,0
KYZ-CU4CU7,11/23/2016,0,16.4,0
KYZ-CU4CU6,3/24/2015,1,47.6,0
KYZ-CU4CU6,7/29/2015,0,0,0
KYZ-CU4CU6,8/5/2015,0,53.97,0
KYZ-CU4CU6,9/4/2015,0,25.78,0
KYZ-CU4CU6,9/15/2015,0,37.45,0
KYZ-CU4CU6,11/30/2015,0,0,0
KYZ-CU4CU6,12/14/2015,0,42.88,0
KYZ-CU4CU6,6/6/2016,0,15.6,0
KYZ-CU4CU6,8/10/2016,0,37.5,0
KYZ-CU4CU6,10/4/2016,0,32.2,0
KYZ-CU4CU6,10/13/2016,0,0,0
KYZ-CU4CU6,11/18/2016,0,0,0
KYZ-CU4CU3,1/5/2015,1,17.8,0
KYZ-CU4CU3,2/27/2015,0,7.64,0
KYZ-CU4CU3,3/2/2015,1,17.8,0
KYZ-CU4CU3,3/7/2015,0,0,0
KYZ-CU4CU3,3/26/2015,1,17.8,0
KYZ-CU4CU3,6/11/2015,0,8.03,0
KYZ-CU4CU3,6/12/2015,1,17.8,0
KYZ-CU4CU3,6/17/2015,0,13.04,0
KYZ-CU4CU3,7/4/2015,0,14.7,0
KYZ-CU4CU3,7/11/2015,0,1.92,0
KYZ-CU4CU3,7/27/2015,0,7.53,0
KYZ-CU4CU3,8/3/2015,0,11.24,0
KYZ-CU4CU3,8/13/2015,0,11.18,0
KYZ-CU4CU3,12/5/2015,0,0,0
KYZ-CU4CU3,1/13/2016,0,14.76,0
KYZ-CU4CU3,4/23/2016,0,0,0
KYZ-CU4CU3,7/11/2016,0,9.2,0
KYZ-CU4CU3,7/15/2016,1,17.8,0
KYZ-CU4CU3,7/18/2016,0,8.2,0
KYZ-CU4CU3,7/26/2016,1,17.8,0
KYZ-CU4CU3,9/1/2016,0,8.8,0
KYZ-CU4CU3,9/2/2016,0,9.35,0
KYZ-CU4CU3,9/20/2016,0,10.3,0
KYZ-CU4CU1,12/6/2014,1,41.6,0
KYZ-CU4CU1,1/1/2015,0,30.25,0
KYZ-CU4CU1,1/12/2015,0,35.8,0
KYZ-CU4CU1,2/10/2015,1,47.6,0
KYZ-CU4CU1,3/7/2015,0,30.15,0
KYZ-CU4CU1,3/17/2015,0,27.69,0
KYZ-CU4CU1,6/13/2015,1,31,0
KYZ-CU4CU1,6/18/2015,0,24.84,0
KYZ-CU4CU1,7/21/2015,0,39.8,0
KYZ-CU4CU1,7/27/2015,0,32.22,0
KYZ-CU4CU1,8/12/2015,0,41.07,0
KYZ-CU4CU1,9/28/2015,0,14.8,0
KYZ-CU4CU1,3/29/2016,0,32.88,0
KYZ-CU4CU1,7/5/2016,0,28.8,0
KYZ-CU4CU1,8/13/2016,0,16.3,0
KYZ-CU4CU0,2/3/2015,1,41.6,0
KYZ-CU4CU0,2/19/2015,0,36.22,0
KYZ-CU4CU0,2/20/2015,0,31.96,0
KYZ-CU4CU0,3/3/2015,0,33.27,0
KYZ-CU4CU0,3/10/2015,1,41.6,0
KYZ-CU4CU0,3/17/2015,0,27.81,0
KYZ-CU4CU0,3/24/2015,0,28.11,0
KYZ-CU4CU0,6/19/2015,1,41.6,0
KYZ-CU4CU0,7/21/2015,0,36.48,0
KYZ-CU4CU0,7/27/2015,0,32.4,0
KYZ-CU4CU0,8/12/2015,0,35.48,0
KYZ-CU4CU0,9/29/2015,0,32.89,0
KYZ-CU4CU0,12/1/2015,0,12.42,0
KYZ-CU4CU0,12/8/2015,0,30.53,0
KYZ-CU4CU0,1/13/2016,0,36.56,0
KYZ-CU4CU0,2/22/2016,0,31.88,0
KYZ-CU4CU0,3/18/2016,0,35.23,0
KYZ-CU4CU0,7/12/2016,0,31.3,0
KYZ-CU4CU0,7/19/2016,0,31.2,0
KYZ-CU4CU0,9/29/2016,1,41.6,0
KYZ-CU4CU0,10/5/2016,0,33.2,0
KYZ-CU4CU0,10/7/2016,0,34.3,0
KYZ-CU4CU0,10/13/2016,0,36.55,0
KYZ-CU4CU0,10/24/2016,0,27.5,0
KYZ-CU4CU0,10/25/2016,0,26.9,0
KYZ-CU4CU0,11/24/2016,0,30.4,0
KYZ-CU4CU0,11/25/2016,0,33.3,0
KYZ-CU3CU9,12/24/2014,0,62.15,0
KYZ-CU3CU9,1/5/2015,1,23.8,0
KYZ-CU3CU9,2/2/2015,0,19.1,0
KYZ-CU3CU9,10/20/2015,0,0,0
KYZ-CU3CU9,11/3/2015,0,16.66,0
KYZ-CU3CU9,4/22/2016,0,0,0
KYZ-CU3CU9,6/23/2016,0,24.8,0
KYZ-CU3CU9,7/12/2016,0,20.7,0
KYZ-CU3CU9,7/18/2016,0,12.2,0
KYZ-CU3CU9,8/5/2016,0,9.3,0
KYZ-CU3CU9,8/8/2016,0,9.2,0
KYZ-CU3CU9,8/10/2016,0,8.3,0
KYZ-CU3CU9,8/11/2016,0,8.1,0
KYZ-CU3CU9,8/27/2016,0,6.4,0
KYZ-CU3CU9,9/2/2016,1,17.8,0
KYZ-CU3CU9,10/6/2016,0,17.3,0
KYZ-CU3CU9,10/7/2016,0,15.9,0
KYZ-CU3CU9,10/19/2016,0,16.3,0
KYZ-CU3CU9,10/21/2016,1,17.8,0
KYZ-CU3CU9,11/18/2016,0,0,0
KYZ-CU3CU9,11/25/2016,0,10.6,0
KYZ-CU3CU9,11/26/2016,0,11,0
KYZ-CU3CU8,7/6/2015,0,31.5,0
KYZ-CU3CU8,7/7/2015,0,32.82,0
KYZ-CU3CU8,8/11/2015,0,26.45,0
KYZ-CU3CU8,11/4/2015,0,28.47,0
KYZ-CU3CU8,4/21/2016,0,13.2,0
KYZ-CU3CU8,6/13/2016,0,15.55,0
KYZ-CU3CU5,12/6/2014,0,20.31,0
KYZ-CU3CU5,7/3/2015,1,41.6,0
KYZ-CU3CU5,7/6/2015,0,37.52,0
KYZ-CU3CU5,7/29/2015,0,0,0
KYZ-CU3CU5,7/31/2015,0,2.02,0
KYZ-CU3CU5,10/21/2015,0,0,0
KYZ-CU3CU5,10/20/2016,0,8.2,0
KYZ-CU3CU3,4/22/2016,0,7.66,0
KYZ-CU3CU3,11/18/2016,0,9.6,0
KYZ-CU3CU2,8/5/2015,0,16.37,0
KYZ-CU3CU2,3/19/2016,0,16.38,0
KYZ-CU3CU2,6/20/2016,0,17.6,0
KYZ-CU3CU2,6/27/2016,0,17.4,0
KYZ-CU3CU2,10/5/2016,0,16.55,0
KYZ-CU3CU1,7/11/2015,0,0,0
KYZ-CU3CU1,8/5/2015,0,11.38,0
KYZ-CU3CU1,6/6/2016,0,0,0
KYZ-CU3CU1,11/18/2016,0,1.2,0
KYZ-CU3CU0,9/28/2015,0,41.94,0
KYZ-CU3CU0,2/2/2016,0,1.3,0
KYZ-CU3CU0,7/18/2016,0,23,0
KYZ-CU3CU0,7/19/2016,0,7.8,0
KYZ-CU3CU0,7/20/2016,0,16.7,0
KYZ-CU3CU0,7/25/2016,0,42.55,0
KYZ-CU3CU0,11/18/2016,0,4.6,0
KYZ-CU2CU9,3/9/2015,1,7.2,0
KYZ-CU2CU9,7/8/2016,1,23.8,0
KYZ-CU2CU7,3/7/2015,0,14.02,0
KYZ-CU2CU7,8/6/2015,0,32.43,0
KYZ-CU2CU7,8/10/2015,0,37.45,0
KYZ-CU2CU7,8/11/2015,0,34.19,0
KYZ-CU2CU7,8/12/2015,0,39.48,0
KYZ-CU2CU7,10/1/2015,0,36.79,0
KYZ-CU2CU7,4/21/2016,0,18.32,0
KYZ-CU2CU7,9/6/2016,0,17.8,0
KYZ-CU2CU6,12/6/2014,0,5.02,0
KYZ-CU2CU6,12/8/2014,1,83.2,0
KYZ-CU2CU6,12/10/2014,1,83.2,0
KYZ-CU2CU6,12/26/2014,1,53.4,0
KYZ-CU2CU6,1/5/2015,0,47.06,0
KYZ-CU2CU6,1/9/2015,1,53.4,0
KYZ-CU2CU6,1/16/2015,1,53.4,0
KYZ-CU2CU6,1/24/2015,1,59.4,0
KYZ-CU2CU6,2/2/2015,0,49.38,0
KYZ-CU2CU6,2/19/2015,0,50.44,0
KYZ-CU2CU6,2/20/2015,1,59.4,0
KYZ-CU2CU6,2/23/2015,1,59.4,0
KYZ-CU2CU6,2/25/2015,0,46.9,0
KYZ-CU2CU6,2/26/2015,0,49.52,0
KYZ-CU2CU6,2/27/2015,1,59.4,0
KYZ-CU2CU6,2/28/2015,1,59.4,0
KYZ-CU2CU6,3/4/2015,0,53.35,0
KYZ-CU2CU6,3/7/2015,0,43.95,0
KYZ-CU2CU6,3/10/2015,0,47.58,0
KYZ-CU2CU6,3/11/2015,1,59.4,0
KYZ-CU2CU6,3/13/2015,1,59.4,0
KYZ-CU2CU6,3/14/2015,1,59.4,0
KYZ-CU2CU6,3/16/2015,0,48.61,0
KYZ-CU2CU6,3/17/2015,1,59.4,0
KYZ-CU2CU6,3/20/2015,1,59.4,0
KYZ-CU2CU6,3/23/2015,1,59.4,0
KYZ-CU2CU6,3/24/2015,0,44.3,0
KYZ-CU2CU6,3/26/2015,0,50.36,0
KYZ-CU2CU6,3/27/2015,1,59.4,0
KYZ-CU2CU6,3/30/2015,1,59.4,0
KYZ-CU2CU6,6/9/2015,0,18.11,0
KYZ-CU2CU6,6/12/2015,0,31.5,0
KYZ-CU2CU6,7/7/2015,0,41.5,0
KYZ-CU2CU6,7/10/2015,0,41.72,0
KYZ-CU2CU6,7/13/2015,0,39.88,0
KYZ-CU2CU6,7/25/2015,0,32.95,0
KYZ-CU2CU6,8/28/2015,0,29.92,0
KYZ-CU2CU6,9/4/2015,0,33.39,0
KYZ-CU2CU6,10/17/2015,0,27.68,0
KYZ-CU2CU6,12/30/2015,0,44.23,0
KYZ-CU2CU6,3/29/2016,0,43.89,0
KYZ-CU2CU6,10/21/2016,0,16.3,0
KYZ-CU2CU5,6/9/2015,0,2.12,0
KYZ-CU2CU5,6/6/2016,0,9.8,0
KYZ-CU2CU5,8/8/2016,0,0,0
KYZ-CU2CU5,10/8/2016,0,21.1,0
KYZ-CU2CU5,11/18/2016,0,1.2,0
KYZ-CU2CU3,12/3/2014,0,23,0
KYZ-CU2CU3,6/29/2015,0,54.37,0
KYZ-CU2CU3,7/13/2015,1,47.6,0
KYZ-CU2CU3,7/22/2015,0,43.3,0
KYZ-CU2CU3,7/27/2015,0,36.04,0
KYZ-CU2CU3,8/7/2015,0,41.04,0
KYZ-CU2CU3,8/20/2015,1,47.6,0
KYZ-CU2CU3,8/24/2015,0,36.46,0
KYZ-CU2CU3,8/31/2015,0,42.88,0
KYZ-CU2CU3,9/4/2015,0,2.65,0
KYZ-CU2CU3,9/7/2015,0,41.35,0
KYZ-CU2CU3,9/8/2015,0,43.25,0
KYZ-CU2CU3,9/14/2015,0,42.24,0
KYZ-CU2CU3,9/15/2015,0,43.41,0
KYZ-CU2CU3,9/18/2015,1,47.6,0
KYZ-CU2CU3,9/24/2015,0,39.23,0
KYZ-CU2CU3,10/8/2015,0,42.78,0
KYZ-CU2CU3,10/16/2015,1,47.6,0
KYZ-CU2CU3,10/17/2015,1,47.6,0
KYZ-CU2CU3,10/19/2015,0,44.03,0
KYZ-CU2CU3,10/20/2015,0,40.5,0
KYZ-CU2CU3,10/23/2015,1,47.6,0
KYZ-CU2CU3,10/27/2015,0,22.58,0
KYZ-CU2CU3,11/5/2015,0,36.56,0
KYZ-CU2CU3,11/30/2015,0,0,0
