score,date,title,review,link_id,Name,Location,City
30,7-Oct-17,Dinner at China Bistro on Annie Besant Road Mumbai,"The restaurant is spacious with good decor.Starters such as dimsums were well prepared .We had a main course of hakka noodles and diced chicken in a red curry which was very oily.We were told by the staff that it was chilli oil,but the main courses were disappointing.",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or30-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
40,24-Sep-17,Always look forward to eating here,"Lovely restaurant, very friendly courteous polite staff--- specially Mr Sahoo who is always smiling & ready to take that extra effort to keep his customers always happy. Food is very good. Corn curd-- excellent, chillie basil vegetables-- superb, dimsums-- must try, Overall experience --- memorable--- always look forward to going back.",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or30-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
50,14-Sep-17,Birthday celebration,Nice food ... Support staff is excellent ... Quality of food is awesome... Service also is very quick ... The staff is very cooperative,https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or30-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
40,1-Sep-17,China Bistro,Frequently visit this restaurant with family. Had a decently priced buffet dinner on Parsi New Year - lots of fish variety in addition to chicken. Do try their momo's. Very spacious joint. Good for throwing parties.,https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
30,15-Aug-17,Needs Improvement High pricing,"China Bistro - 4 outlets in Mumbai.Serves Pan Asian Cuisine. A regular at their Worli Outlet. Had a chance to visit this place. Nice ambiance. Service friendly and overall a place which is inviting as far as the decor and feel is concerned. China Bistro comes under the FOODLINK restaurants which also gives you India Bistro and the happening 2 outlets Glocal Junction.Coming back to This place - their cuisine consists of Asian/Thai/Chinese/Japanese .....Had a couple of beers and some food as under :================================Dim Sums - Wow all the 3 we ordered we good. Made fresh. Thin layer. Good taste. Chicken Basil ( minced chicken with basil ) had the flavor of the herb coming. Steamed Basa ( made well ) liked it , Prawn Har gao - so Chinese. Overall loved the texture and the taste.Som Tam - Thailand , salad. We asked for the vegetarian. Over powering with chili. Missed the Sweet tangy flavour. Also the Peanut taste. Chef please look into this. Plating was good.Spinach Prawn roll - nice presentation , tasted better. Its all about flavors. Here the chef has made a outer layer from spinach rolled with a stuffing of Minced prawn. Had the aroma. Dipped in Soy chili sauce which again had bold flavors. Overall i would come again for this.Grilled Tofu with Sambal Salsa - The word "" Sambal "" and like i need to order it. A bit of a miss. being Indonesian expected to be spicy. Just not getting that spice hit. However the Tofu was good. Soft silken. Overall okay dish.Barbecued skewered Prawns - nicely presented. Medium size prawns with nice texture and sheen. Barbecue sauce served on a clay oven.Fire Roasted Mandarin chicken - This was good. Came as a surprise ( presentation ) Nice tender juicy with Mandarin sauce ( soy/lemon/ginger/garlic) and spices. Served hot on a skewer. Lovely dishThai Curry Rice ( sticky ) always a good combination if the Thai curry is prepared well. Loved the Texture and the taste. Nicely done. Flavors and aroma from Coconut/Lemon grass. Balance was good. Shredded chicken with vegetables. Overall a mini meal.There was Dynamite Shrimps and Singapore Chili Prawns - both were done well with nice flavors and spices.Ended with a lovely Coconut Caramel Custard - Lovely texture , fresh and not too sweet.Overall - A bit high on the pricing do give it a try.Dim Sums are good. Worth Visiting.Cheers",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
50,31-Jul-17,Awesome Food,"Looked on google for restaurant around for chinese food ......luckly found this with good reviews on google. Best part valet parking ,plus ample space ,awesome food loved the soup chicken stay and awesome ambience. Overall had a good time at this joint.",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
40,29-Jun-17,Business lunch with a Set menu,I had visited China Bistro for a business lunch meeting. We opted for the set menu to save us the trouble of ordering. The ambience is sophisticated and tables are well spaced making room for conversations.The portions are apt and generous. It's a good deal. The food is above average.,https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
50,2-Jun-17,Bistro DINE CHINE,"We have been making plan to visit the restaurant on various occasion but plans have failed at personal levels.My visit on 1st June ,2017, was one of my best dinning outings with my family and family guest.Location: The restaurant is on the main road and is well located. It also has parking facilities.Ambiance: The ambiance of the restaurant is elegant and soothing. It is structured in such a manner that there is privacy for tables .Food: The range of food products is large and there are lot of choices. The quality and quantity of food is very good.Service: The serving staff are very polite and well organised.Recommended Food: 1) veg Spring rolls, 2) Tofu in black sauce 3) veg pot noodles.",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
40,30-May-17,Truly Chinese,"Visited Worli outlet of China Bistro on 29th May 2017 along with friends for dinner. Being weekdays, the place was not much crowded which gave us the chance to talk and laugh to our heart's content without bothering about our surroundings !As for decor, its pleasant and creatively done. As for food, we have order Pompret fry in a sauce n chicken in starter as suggested by our waiter and for main course, it was fire roasted Mandarin and hot pot sauce with noodles. Yummy Brownie with ice cream was our dessert for the evening. All food items were tasteful and served well by attentive staff.In short, China Bistro made our evening pleasant and memorable.",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
40,27-May-17,Another good visit !!,"Another occasion and another visit to the China Bistro , Worli . it was packed on a weekday surprisingly but a got seating for 6 people . First off had a good prawn clear soup . next always ordered dim sums and dumplings two chicken and two prawns. the prawn and spinach was the best of the lot . the others were good also. Enjoyed the thai green curry and jasmine rice. Also enjoyed the hakka noodles with hot hunan chicken gravy, service was better than expected , but the neighbours were loud. For deserts had the much talked about the chocolate roll , good but could do with some more ice cream , also had the sponge cake and caramel gravy, a good reccomendation by the captain.",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
40,7-May-17,Not Quite What The Doctor Ordered,"Its not exactly the snazzy place you want to go to, but once inside the doors, its a nice place to be. Service is good, the food is good and everything sort of falls into place. The air-conditioning is a bit steep and the music in the background tends to mar the conversation. However, make sure you drop by for a bite.",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
50,13-Mar-17,Excellent and reasonably priced buffet,"Our Family of 16 went for buffet lunch st China bistro. Worli. China bistro offers buffet with lovely variety. We had 5 Veg and 5 non veg starters, two soups, at least 5 dishes of veg and non -veg main course and 5-6 deserts. All the dishes of starters and main course we're excellent in taste and quality. Service was good and with smile. Courteous and helpful staff. Very reasonably priced buffet Rs 800/ for non-veg and 750/ for Veg inclusive of taxes soft drinks and a pint of beer is included. Our visit was worth.",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
30,5-Mar-17,excellent chinese buffet! overall experience average,"had their lunch buffet, excellent buffet. one of the best chinese buffet spreads i must say. but the whole experience was spoilt because of the slow service on the starters, everyone had to keep waiting for the starters to come one after another. also, they charged us almost 100rs for a bottle of mineral water without even asking anyone if we wanted regular water or mineral water. the bottles were kept on the table and water was served from those without letting us know that we would have to pay for those bottles. in a large group, we ended up paying more than the price of 1 buffet just for mineral water. china bistro, please dont spoil the experience of an amazing buffet by these goof ups.",https://www.tripadvisor.in/Restaurant_Review-g304554-d6210285-Reviews-or40-China_Bistro-Mumbai_Maharashtra.html,China Bistro, Worli, Mumbai
